date,sales,has_event,snap_CA,snap_TX,snap_WI,dayofweek,month,week,sin_dow,cos_dow,lag_1,lag_7,lag_28,rolling_mean_7,rolling_std_7
2014-07-02,37869,0,1,0,1,2,7,27,0.9749279121818236,-0.22252093395631434,37739.0,28821.0,32899.0,34797.71428571428,4689.803965849205
2014-07-03,47028,0,1,1,1,3,7,27,0.43388373911755823,-0.900968867902419,37869.0,29356.0,35655.0,36090.28571428572,3957.7363780442683
2014-07-04,38593,1,1,0,0,4,7,27,-0.433883739117558,-0.9009688679024191,47028.0,34078.0,37457.0,38614.857142857145,4539.655399130744
2014-07-05,40782,0,1,1,1,5,7,27,-0.9749279121818235,-0.2225209339563146,38593.0,39930.0,44347.0,39259.857142857145,4085.667160067854
2014-07-06,45490,0,1,1,1,6,7,27,-0.7818314824680299,0.6234898018587334,40782.0,40211.0,45279.0,39381.57142857143,4121.492118846531
2014-07-07,37635,0,1,1,0,0,7,28,0.0,1.0,45490.0,33449.0,38256.0,40135.71428571428,4735.750757598529
2014-07-08,36448,0,1,0,1,1,7,28,0.7818314824680297,0.6234898018587336,37635.0,37739.0,33658.0,40733.71428571428,3949.7301053061487
2014-07-09,37214,0,1,1,1,2,7,28,0.9749279121818236,-0.22252093395631434,36448.0,37869.0,34644.0,40549.28571428572,4138.50100536757
2014-07-10,35179,0,1,0,0,3,7,28,0.43388373911755823,-0.900968867902419,37214.0,47028.0,35077.0,40455.71428571428,4215.883723660839
2014-07-11,40253,0,0,1,1,4,7,28,-0.433883739117558,-0.9009688679024191,35179.0,38593.0,38356.0,38763.0,3445.6217629526755
2014-07-12,47696,0,0,1,1,5,7,28,-0.9749279121818235,-0.2225209339563146,40253.0,40782.0,44984.0,39000.142857142855,3488.8249898101194
2014-07-13,43675,0,0,1,0,6,7,28,-0.7818314824680299,0.6234898018587334,47696.0,45490.0,42494.0,39987.857142857145,4807.030595165473
2014-07-14,36281,0,0,0,1,0,7,29,0.0,1.0,43675.0,37635.0,35203.0,39728.57142857143,4499.927808944723
2014-07-15,35815,0,0,1,1,1,7,29,0.7818314824680297,0.6234898018587336,36281.0,36448.0,33542.0,39535.142857142855,4632.078490576008
2014-07-16,33011,0,0,0,0,2,7,29,0.9749279121818236,-0.22252093395631434,35815.0,37214.0,32269.0,39444.71428571428,4707.948552334481
2014-07-17,32430,0,0,0,0,3,7,29,0.43388373911755823,-0.900968867902419,33011.0,35179.0,33120.0,38844.28571428572,5273.861163457789
2014-07-18,36449,0,0,0,0,4,7,29,-0.433883739117558,-0.9009688679024191,32430.0,40253.0,37996.0,38451.57142857143,5679.067407510444
2014-07-19,42480,0,0,0,0,5,7,29,-0.9749279121818235,-0.2225209339563146,36449.0,47696.0,42420.0,37908.142857142855,5659.92910522652
2014-07-20,42689,0,0,0,0,6,7,29,-0.7818314824680299,0.6234898018587334,42480.0,43675.0,42460.0,37163.0,4347.831835141104
2014-07-21,33451,0,0,0,0,0,7,30,0.0,1.0,42689.0,36281.0,33158.0,37022.142857142855,4111.234544050033
2014-07-22,31512,0,0,0,0,1,7,30,0.7818314824680297,0.6234898018587336,33451.0,35815.0,30641.0,36617.857142857145,4329.6100066315
2014-07-23,30939,0,0,0,0,2,7,30,0.9749279121818236,-0.22252093395631434,31512.0,33011.0,28821.0,36003.142857142855,4747.863008012864
2014-07-24,30525,0,0,0,0,3,7,30,0.43388373911755823,-0.900968867902419,30939.0,32430.0,29356.0,35707.142857142855,5022.159742201586
2014-07-25,33848,0,0,0,0,4,7,30,-0.433883739117558,-0.9009688679024191,30525.0,36449.0,34078.0,35435.0,5274.609590607931
2014-07-26,39008,0,0,0,0,5,7,30,-0.9749279121818235,-0.2225209339563146,33848.0,42480.0,39930.0,35063.42857142857,5282.880428236802
2014-07-27,42214,0,0,0,0,6,7,30,-0.7818314824680299,0.6234898018587334,39008.0,42689.0,40211.0,34567.42857142857,4587.754601732107
2014-07-28,32632,0,0,0,0,0,7,31,0.0,1.0,42214.0,33451.0,33449.0,34499.57142857143,4449.023370626503
2014-07-29,30705,1,0,0,0,1,7,31,0.7818314824680297,0.6234898018587336,32632.0,31512.0,37739.0,34382.57142857143,4491.758225058513
2014-07-30,30334,0,0,0,0,2,7,31,0.9749279121818236,-0.22252093395631434,30705.0,30939.0,37869.0,34267.28571428572,4587.059105581166
2014-07-31,31840,0,0,0,0,3,7,31,0.43388373911755823,-0.900968867902419,30334.0,30525.0,47028.0,34180.857142857145,4665.255063715558
2014-08-01,43129,0,1,1,0,4,8,31,-0.433883739117558,-0.9009688679024191,31840.0,33848.0,38593.0,34368.71428571428,4517.649046214386
2014-08-02,47011,0,1,0,1,5,8,31,-0.9749279121818235,-0.2225209339563146,43129.0,39008.0,40782.0,35694.57142857143,5577.052682111534
2014-08-03,47572,0,1,1,1,6,8,31,-0.7818314824680299,0.6234898018587334,47011.0,42214.0,45490.0,36837.857142857145,7006.593690435956
2014-08-04,35799,0,1,0,0,0,8,32,0.0,1.0,47572.0,32632.0,37635.0,37603.28571428572,7924.349346881948
2014-08-05,36238,0,1,1,1,1,8,32,0.7818314824680297,0.6234898018587336,35799.0,30705.0,36448.0,38055.71428571428,7679.8524229372415
2014-08-06,34547,0,1,1,1,2,8,32,0.9749279121818236,-0.22252093395631434,36238.0,30334.0,37214.0,38846.142857142855,7056.656938158245
2014-08-07,34577,0,1,1,0,3,8,32,0.43388373911755823,-0.900968867902419,34547.0,31840.0,35179.0,39448.0,6354.38001171893
2014-08-08,38980,0,1,0,1,4,8,32,-0.433883739117558,-0.9009688679024191,34577.0,43129.0,40253.0,39839.0,5874.28977267321
2014-08-09,45258,0,1,1,1,5,8,32,-0.9749279121818235,-0.2225209339563146,38980.0,47011.0,47696.0,39246.28571428572,5693.538610105463
2014-08-10,43249,0,1,0,0,6,8,32,-0.7818314824680299,0.6234898018587334,45258.0,47572.0,43675.0,38995.857142857145,5321.484925236898
2014-08-11,36122,0,0,1,1,0,8,33,0.0,1.0,43249.0,35799.0,36281.0,38378.28571428572,4316.218395551247
2014-08-12,36672,0,0,1,1,1,8,33,0.7818314824680297,0.6234898018587336,36122.0,36238.0,35815.0,38424.42857142857,4285.667075930423
2014-08-13,34419,0,0,1,0,2,8,33,0.9749279121818236,-0.22252093395631434,36672.0,34547.0,33011.0,38486.42857142857,4251.76986117319
2014-08-14,34536,0,0,0,1,3,8,33,0.43388373911755823,-0.900968867902419,34419.0,34577.0,32430.0,38468.142857142855,4271.764250227715
2014-08-15,38258,0,0,1,1,4,8,33,-0.433883739117558,-0.9009688679024191,34536.0,38980.0,36449.0,38462.28571428572,4278.012260941014
2014-08-16,44555,0,0,0,0,5,8,33,-0.9749279121818235,-0.2225209339563146,38258.0,45258.0,42480.0,38359.142857142855,4272.149514727945
2014-08-17,46673,0,0,0,0,6,8,33,-0.7818314824680299,0.6234898018587334,44555.0,43249.0,42689.0,38258.71428571428,4087.2032701381886
2014-08-18,35379,0,0,0,0,0,8,34,0.0,1.0,46673.0,36122.0,33451.0,38747.857142857145,4906.692892657629
2014-08-19,31959,0,0,0,0,1,8,34,0.7818314824680297,0.6234898018587336,35379.0,36672.0,31512.0,38641.71428571428,4980.445418978941
2014-08-20,31847,0,0,0,0,2,8,34,0.9749279121818236,-0.22252093395631434,31959.0,34419.0,30939.0,37968.42857142857,5574.267062647251
2014-08-21,32399,0,0,0,0,3,8,34,0.43388373911755823,-0.900968867902419,31847.0,34536.0,30525.0,37601.0,5921.192700799367
2014-08-22,37116,0,0,0,0,4,8,34,-0.433883739117558,-0.9009688679024191,32399.0,38258.0,33848.0,37295.71428571428,6155.99059762886
2014-08-23,44673,0,0,0,0,5,8,34,-0.9749279121818235,-0.2225209339563146,37116.0,44555.0,39008.0,37132.57142857143,6141.353212909511
2014-08-24,47443,0,0,0,0,6,8,34,-0.7818314824680299,0.6234898018587334,44673.0,46673.0,42214.0,37149.42857142857,6165.237812583873
2014-08-25,34667,0,0,0,0,0,8,35,0.0,1.0,47443.0,35379.0,32632.0,37259.42857142857,6367.04331845224
2014-08-26,31402,0,0,0,0,1,8,35,0.7818314824680297,0.6234898018587336,34667.0,31959.0,30705.0,37157.71428571428,6407.647740897455
2014-08-27,29506,0,0,0,0,2,8,35,0.9749279121818236,-0.22252093395631434,31402.0,31847.0,30334.0,37078.142857142855,6485.946253980485
2014-08-28,29976,0,0,0,0,3,8,35,0.43388373911755823,-0.900968867902419,29506.0,32399.0,31840.0,36743.71428571428,6850.724869537157
2014-08-29,37693,0,0,0,0,4,8,35,-0.433883739117558,-0.9009688679024191,29976.0,37116.0,43129.0,36397.57142857143,7161.020617601512
2014-08-30,43237,0,0,0,0,5,8,35,-0.9749279121818235,-0.2225209339563146,37693.0,44673.0,47011.0,36480.0,7173.977650741113
2014-08-31,39210,0,0,0,0,6,8,35,-0.7818314824680299,0.6234898018587334,43237.0,47443.0,47572.0,36274.857142857145,6916.561607922691
2014-09-01,43256,1,1,1,0,0,9,36,0.0,1.0,39210.0,34667.0,35799.0,35098.71428571428,5183.907976108516
2014-09-02,34299,0,1,0,1,1,9,36,0.7818314824680297,0.6234898018587336,43256.0,31402.0,36238.0,36325.71428571428,6014.616106183466
2014-09-03,37397,0,1,1,1,2,9,36,0.9749279121818236,-0.22252093395631434,34299.0,29506.0,34547.0,36739.57142857143,5711.381994378766
2014-09-04,31483,0,1,0,0,3,9,36,0.43388373911755823,-0.900968867902419,37397.0,29976.0,34577.0,37866.857142857145,4742.213808921266
2014-09-05,35966,0,1,1,1,4,9,36,-0.433883739117558,-0.9009688679024191,31483.0,37693.0,38980.0,38082.142857142855,4341.5650184609185
2014-09-06,46017,0,1,1,1,5,9,36,-0.9749279121818235,-0.2225209339563146,35966.0,43237.0,45258.0,37835.42857142857,4415.798789843202
2014-09-07,45953,0,1,1,0,6,9,36,-0.7818314824680299,0.6234898018587334,46017.0,39210.0,43249.0,38232.57142857143,5060.513045701398
2014-09-08,35580,0,1,0,1,0,9,37,0.0,1.0,45953.0,43256.0,36122.0,39195.857142857145,5856.719344154223
2014-09-09,34167,0,1,1,1,1,9,37,0.7818314824680297,0.6234898018587336,35580.0,34299.0,36672.0,38099.28571428572,5685.938055539149
2014-09-10,31792,0,1,0,0,2,9,37,0.9749279121818236,-0.22252093395631434,34167.0,37397.0,34419.0,38080.42857142857,5700.841454181482
2014-09-11,34480,0,0,1,1,3,9,37,0.43388373911755823,-0.900968867902419,31792.0,31483.0,34536.0,37279.71428571428,6185.828096390566
2014-09-12,38359,0,0,1,1,4,9,37,-0.433883739117558,-0.9009688679024191,34480.0,35966.0,38258.0,37707.857142857145,5810.051274259423
2014-09-13,47579,0,0,1,0,5,9,37,-0.9749279121818235,-0.2225209339563146,38359.0,46017.0,44555.0,38049.71428571428,5760.671711825655
2014-09-14,45747,0,0,0,1,6,9,37,-0.7818314824680299,0.6234898018587334,47579.0,45953.0,46673.0,38272.857142857145,6138.581905417861
2014-09-15,36559,0,0,1,1,0,9,38,0.0,1.0,45747.0,35580.0,35379.0,38243.42857142857,6095.972464317243
2014-09-16,31037,0,0,0,0,1,9,38,0.7818314824680297,0.6234898018587336,36559.0,34167.0,31959.0,38383.28571428572,6035.613879694563
2014-09-17,29831,0,0,0,0,2,9,38,0.9749279121818236,-0.22252093395631434,31037.0,31792.0,31847.0,37936.142857142855,6498.2446457632095
2014-09-18,28861,0,0,0,0,3,9,38,0.43388373911755823,-0.900968867902419,29831.0,34480.0,32399.0,37656.0,6840.5237372587
2014-09-19,34832,0,0,0,0,4,9,38,-0.433883739117558,-0.9009688679024191,28861.0,38359.0,37116.0,36853.28571428572,7566.496188555721
2014-09-20,43032,0,0,0,0,5,9,38,-0.9749279121818235,-0.2225209339563146,34832.0,47579.0,44673.0,36349.42857142857,7566.9512102991175
2014-09-21,44402,0,0,0,0,6,9,38,-0.7818314824680299,0.6234898018587334,43032.0,45747.0,47443.0,35699.857142857145,6572.067011947113
2014-09-22,31510,0,0,0,0,0,9,39,0.0,1.0,44402.0,36559.0,34667.0,35507.71428571428,6240.675276343221
2014-09-23,29410,0,0,0,0,1,9,39,0.7818314824680297,0.6234898018587336,31510.0,31037.0,31402.0,34786.42857142857,6388.934623162709
2014-09-24,29001,0,0,0,0,2,9,39,0.9749279121818236,-0.22252093395631434,29410.0,29831.0,29506.0,34554.0,6574.959087325152
2014-09-25,29511,0,0,0,0,3,9,39,0.43388373911755823,-0.900968867902419,29001.0,28861.0,29976.0,34435.42857142857,6680.957861892301
2014-09-26,33127,0,0,0,0,4,9,39,-0.433883739117558,-0.9009688679024191,29511.0,34832.0,37693.0,34528.28571428572,6594.525171541529
2014-09-27,40839,0,0,0,0,5,9,39,-0.9749279121818235,-0.2225209339563146,33127.0,43032.0,43237.0,34284.71428571428,6612.899558546776
2014-09-28,42924,0,0,0,0,6,9,39,-0.7818314824680299,0.6234898018587334,40839.0,44402.0,39210.0,33971.42857142857,6166.296318351385
2014-09-29,31473,0,0,0,0,0,9,40,0.0,1.0,42924.0,31510.0,43256.0,33760.28571428572,5761.639052511718
2014-09-30,29990,0,0,0,0,1,9,40,0.7818314824680297,0.6234898018587336,31473.0,29410.0,34299.0,33755.0,5764.0639887726975
2014-10-01,34602,0,1,1,0,2,10,40,0.9749279121818236,-0.22252093395631434,29990.0,29001.0,37397.0,33837.857142857145,5694.9501732842255
2014-10-02,34249,0,1,0,1,3,10,40,0.43388373911755823,-0.900968867902419,34602.0,29511.0,31483.0,34638.0,5280.496693809485
2014-10-03,41836,0,1,1,1,4,10,40,-0.433883739117558,-0.9009688679024191,34249.0,33127.0,35966.0,35314.857142857145,4795.138420962428
2014-10-04,47199,1,1,0,0,5,10,40,-0.9749279121818235,-0.2225209339563146,41836.0,40839.0,46017.0,36559.0,5241.87402875469
2014-10-05,48361,0,1,1,1,6,10,40,-0.7818314824680299,0.6234898018587334,47199.0,42924.0,45953.0,37467.57142857143,6506.101568454586
2014-10-06,37719,0,1,1,1,0,10,41,0.0,1.0,48361.0,31473.0,35580.0,38244.28571428572,7512.737222306408
2014-10-07,33151,0,1,1,0,1,10,41,0.7818314824680297,0.6234898018587336,37719.0,29990.0,34167.0,39136.57142857143,6922.183202264582
2014-10-08,33185,0,1,0,1,2,10,41,0.9749279121818236,-0.22252093395631434,33151.0,34602.0,31792.0,39588.142857142855,6301.317333927629
2014-10-09,33738,0,1,1,1,3,10,41,0.43388373911755823,-0.900968867902419,33185.0,34249.0,34480.0,39385.71428571428,6507.577345276932
2014-10-10,35001,0,1,0,0,4,10,41,-0.433883739117558,-0.9009688679024191,33738.0,41836.0,38359.0,39312.71428571428,6577.295764326569
2014-10-11,44561,0,0,1,1,5,10,41,-0.9749279121818235,-0.2225209339563146,35001.0,47199.0,47579.0,38336.28571428572,6647.241751641168
2014-10-12,46735,0,0,1,1,6,10,41,-0.7818314824680299,0.6234898018587334,44561.0,48361.0,45747.0,37959.42857142857,6114.465794522083
2014-10-13,33557,1,0,1,0,0,10,42,0.0,1.0,46735.0,37719.0,36559.0,37727.142857142855,5668.045237074544
2014-10-14,32451,0,0,0,1,1,10,42,0.7818314824680297,0.6234898018587336,33557.0,33151.0,31037.0,37132.57142857143,5883.250798018095
2014-10-15,34193,0,0,1,1,2,10,42,0.9749279121818236,-0.22252093395631434,32451.0,33185.0,29831.0,37032.57142857143,5967.551699458824
2014-10-16,29936,0,0,0,0,3,10,42,0.43388373911755823,-0.900968867902419,34193.0,33738.0,28861.0,37176.57142857143,5870.608255173725
2014-10-17,33430,0,0,0,0,4,10,42,-0.433883739117558,-0.9009688679024191,29936.0,35001.0,34832.0,36633.42857142857,6394.285465870853
2014-10-18,43755,0,0,0,0,5,10,42,-0.9749279121818235,-0.2225209339563146,33430.0,44561.0,43032.0,36409.0,6488.01297265449
2014-10-19,43456,0,0,0,0,6,10,42,-0.7818314824680299,0.6234898018587334,43755.0,46735.0,44402.0,36293.857142857145,6324.3139398296335
2014-10-20,32233,0,0,0,0,0,10,43,0.0,1.0,43456.0,33557.0,31510.0,35825.42857142857,5488.237873159341
2014-10-21,29367,0,0,0,0,1,10,43,0.7818314824680297,0.6234898018587336,32233.0,32451.0,29410.0,35636.28571428572,5601.099288362495
2014-10-22,27926,0,0,0,0,2,10,43,0.9749279121818236,-0.22252093395631434,29367.0,34193.0,29001.0,35195.71428571428,6000.459085611272
2014-10-23,28506,0,0,0,0,3,10,43,0.43388373911755823,-0.900968867902419,27926.0,29936.0,29511.0,34300.42857142857,6611.424578135984
2014-10-24,32790,0,0,0,0,4,10,43,-0.433883739117558,-0.9009688679024191,28506.0,33430.0,33127.0,34096.142857142855,6788.478558768288
2014-10-25,40753,0,0,0,0,5,10,43,-0.9749279121818235,-0.2225209339563146,32790.0,43755.0,40839.0,34004.71428571428,6803.239368474516
2014-10-26,40197,0,0,0,0,6,10,43,-0.7818314824680299,0.6234898018587334,40753.0,43456.0,42924.0,33575.857142857145,6149.366564359029
2014-10-27,31203,0,0,0,0,0,10,44,0.0,1.0,40197.0,32233.0,31473.0,33110.28571428572,5347.7918718627725
2014-10-28,28340,0,0,0,0,1,10,44,0.7818314824680297,0.6234898018587336,31203.0,29367.0,29990.0,32963.142857142855,5389.957001330355
2014-10-29,27563,0,0,0,0,2,10,44,0.9749279121818236,-0.22252093395631434,28340.0,27926.0,34602.0,32816.42857142857,5516.646773090267
2014-10-30,30235,0,0,0,0,3,10,44,0.43388373911755823,-0.900968867902419,27563.0,28506.0,34249.0,32764.571428571428,5571.710475163552
2014-10-31,32850,1,0,0,0,4,10,44,-0.433883739117558,-0.9009688679024191,30235.0,32790.0,41836.0,33011.57142857143,5386.711794070719
2014-11-01,44249,0,1,1,0,5,11,44,-0.9749279121818235,-0.2225209339563146,32850.0,40753.0,47199.0,33020.142857142855,5386.348188663953
2014-11-02,46072,0,1,0,1,6,11,44,-0.7818314824680299,0.6234898018587334,44249.0,40197.0,48361.0,33519.57142857143,6306.354357765977
2014-11-03,38564,0,1,1,1,0,11,45,0.0,1.0,46072.0,31203.0,37719.0,34358.857142857145,7601.153847247368
2014-11-04,31952,0,1,0,0,1,11,45,0.7818314824680297,0.6234898018587336,38564.0,28340.0,33151.0,35410.42857142857,7600.969386798455
2014-11-05,30832,0,1,1,1,2,11,45,0.9749279121818236,-0.22252093395631434,31952.0,27563.0,33185.0,35926.42857142857,7150.225983774729
2014-11-06,33223,0,1,1,1,3,11,45,0.43388373911755823,-0.900968867902419,30832.0,30235.0,33738.0,36393.42857142857,6598.409299650482
2014-11-07,34763,0,1,1,0,4,11,45,-0.433883739117558,-0.9009688679024191,33223.0,32850.0,35001.0,36820.28571428572,6219.377747928506
2014-11-08,44270,0,1,0,1,5,11,45,-0.9749279121818235,-0.2225209339563146,34763.0,44249.0,44561.0,37093.57142857143,6055.719303742039
2014-11-09,47415,0,1,1,1,6,11,45,-0.7818314824680299,0.6234898018587334,44270.0,46072.0,46735.0,37096.57142857143,6059.858685292419
2014-11-10,34449,0,1,0,0,0,11,46,0.0,1.0,47415.0,38564.0,33557.0,37288.42857142857,6402.933048146553
2014-11-11,32588,1,0,1,1,1,11,46,0.7818314824680297,0.6234898018587336,34449.0,31952.0,32451.0,36700.57142857143,6454.992250373399
2014-11-12,30490,0,0,1,1,2,11,46,0.9749279121818236,-0.22252093395631434,32588.0,30832.0,34193.0,36791.42857142857,6381.066756615279
2014-11-13,28711,0,0,1,0,3,11,46,0.43388373911755823,-0.900968867902419,30490.0,33223.0,29936.0,36742.57142857143,6435.37853994469
2014-11-14,34739,0,0,0,1,4,11,46,-0.433883739117558,-0.9009688679024191,28711.0,34763.0,33430.0,36098.0,7043.8511246807575
2014-11-15,44383,0,0,1,1,5,11,46,-0.9749279121818235,-0.2225209339563146,34739.0,44270.0,43755.0,36094.57142857143,7044.615032234243
2014-11-16,43516,0,0,0,0,6,11,46,-0.7818314824680299,0.6234898018587334,44383.0,47415.0,43456.0,36110.71428571428,7066.566792870138
2014-11-17,31811,0,0,0,0,0,11,47,0.0,1.0,43516.0,34449.0,32233.0,35553.71428571428,6116.88694555994
2014-11-18,28014,0,0,0,0,1,11,47,0.7818314824680297,0.6234898018587336,31811.0,32588.0,29367.0,35176.857142857145,6275.497362190255
2014-11-19,28047,0,0,0,0,2,11,47,0.9749279121818236,-0.22252093395631434,28014.0,30490.0,27926.0,34523.42857142857,6805.717715204425
2014-11-20,28247,0,0,0,0,3,11,47,0.43388373911755823,-0.900968867902419,28047.0,28711.0,28506.0,34174.42857142857,7103.165206608999
2014-11-21,32863,0,0,0,0,4,11,47,-0.433883739117558,-0.9009688679024191,28247.0,34739.0,32790.0,34108.142857142855,7164.546238913077
2014-11-22,42402,0,0,0,0,5,11,47,-0.9749279121818235,-0.2225209339563146,32863.0,44383.0,40753.0,33840.142857142855,7172.098354702306
2014-11-23,40630,0,0,0,0,6,11,47,-0.7818314824680299,0.6234898018587334,42402.0,43516.0,40197.0,33557.142857142855,6711.022113622002
2014-11-24,31598,0,0,0,0,0,11,48,0.0,1.0,40630.0,31811.0,31203.0,33144.857142857145,6053.697532047956
2014-11-25,31888,0,0,0,0,1,11,48,0.7818314824680297,0.6234898018587336,31598.0,28014.0,28340.0,33114.42857142857,6062.049072086159
2014-11-26,36903,0,0,0,0,2,11,48,0.9749279121818236,-0.22252093395631434,31888.0,28047.0,27563.0,33667.857142857145,5683.842697464764
2014-11-27,21844,1,0,0,0,3,11,48,0.43388373911755823,-0.900968867902419,36903.0,28247.0,30235.0,34933.0,5188.198402785533
2014-11-28,26354,0,0,0,0,4,11,48,-0.433883739117558,-0.9009688679024191,21844.0,32863.0,32850.0,34018.28571428572,6858.897207624679
2014-11-29,34456,0,0,0,0,5,11,48,-0.9749279121818235,-0.2225209339563146,26354.0,42402.0,44249.0,33088.42857142857,7456.775171103169
2014-11-30,35805,0,0,0,0,6,11,48,-0.7818314824680299,0.6234898018587334,34456.0,40630.0,46072.0,31953.285714285714,6320.980533490169
2014-12-01,34305,0,1,1,0,0,12,49,0.0,1.0,35805.0,31598.0,38564.0,31264.0,5415.306978063795
2014-12-02,30569,0,1,0,1,1,12,49,0.7818314824680297,0.6234898018587336,34305.0,31888.0,31952.0,31650.714285714286,5538.390070356938
2014-12-03,32605,0,1,1,1,2,12,49,0.9749279121818236,-0.22252093395631434,30569.0,36903.0,30832.0,31462.285714285714,5551.393990530217
2014-12-04,31516,0,1,0,0,3,12,49,0.43388373911755823,-0.900968867902419,32605.0,21844.0,33223.0,30848.285714285714,5065.788905796906
2014-12-05,36963,0,1,1,1,4,12,49,-0.433883739117558,-0.9009688679024191,31516.0,26354.0,34763.0,32230.0,3161.6990158246285
2014-12-06,43815,0,1,1,1,5,12,49,-0.9749279121818235,-0.2225209339563146,36963.0,34456.0,44270.0,33745.57142857143,2301.2047465868864
2014-12-07,42527,0,1,1,0,6,12,49,-0.7818314824680299,0.6234898018587334,43815.0,35805.0,47415.0,35082.57142857143,4474.910794535164
2014-12-08,33114,0,1,0,1,0,12,50,0.0,1.0,42527.0,34305.0,34449.0,36042.857142857145,5300.810203122114
2014-12-09,32667,0,1,1,1,1,12,50,0.7818314824680297,0.6234898018587336,33114.0,30569.0,32588.0,35872.71428571428,5384.343807567913
2014-12-10,31898,0,1,0,0,2,12,50,0.9749279121818236,-0.22252093395631434,32667.0,32605.0,30490.0,36172.42857142857,5090.2745131326
2014-12-11,26115,0,0,1,1,3,12,50,0.43388373911755823,-0.900968867902419,31898.0,31516.0,28711.0,36071.42857142857,5179.095057927333
2014-12-12,33502,0,0,1,1,4,12,50,-0.433883739117558,-0.9009688679024191,26115.0,36963.0,34739.0,35299.857142857145,6260.317309012661
2014-12-13,40036,0,0,1,0,5,12,50,-0.9749279121818235,-0.2225209339563146,33502.0,43815.0,44383.0,34805.42857142857,6243.723057523239
